n c3 c4 c5 c6 c7 c8 minimum
7 0 0 0 5 0 8 176
7 0 0 0 5 0 9 168
7 0 0 0 5 0 10 160
7 0 0 0 5 0 11 152
7 0 0 0 5 0 12 144
7 0 0 0 5 1 0 246
7 0 0 0 5 1 1 235
7 0 0 0 5 1 2 224
7 0 0 0 5 1 3 217
7 0 0 0 5 1 4 208
7 0 0 0 5 1 5 200
7 0 0 0 5 1 6 192
7 0 0 0 5 1 7 184
7 0 0 0 5 1 8 176
7 0 0 0 5 1 9 168
7 0 0 0 5 1 10 160
7 0 0 0 5 1 11 152
7 0 0 0 5 1 12 144
7 0 0 0 5 2 0 228
7 0 0 0 5 2 1 217
7 0 0 0 5 2 2 208
7 0 0 0 5 2 3 200
7 0 0 0 5 2 4 192
7 0 0 0 5 2 5 184
7 0 0 0 5 2 6 176
7 0 0 0 5 2 7 168
7 0 0 0 5 2 8 160
7 0 0 0 5 2 9 152
7 0 0 0 5 2 10 144
7 0 0 0 5 2 11 136
7 0 0 0 5 2 12 128
7 0 0 0 5 3 0 228
7 0 0 0 5 3 1 217
7 0 0 0 5 3 2 208
7 0 0 0 5 3 3 200
7 0 0 0 5 3 4 192
7 0 0 0 5 3 5 184
7 0 0 0 5 3 6 176
7 0 0 0 5 3 7 168
7 0 0 0 5 3 8 160
7 0 0 0 5 3 9 152
7 0 0 0 5 3 10 144
7 0 0 0 5 3 11 136
7 0 0 0 5 3 12 128
7 0 0 0 5 4 0 210
7 0 0 0 5 4 1 200
7 0 0 0 5 4 2 192
7 0 0 0 5 4 3 184
7 0 0 0 5 4 4 176
7 0 0 0 5 4 5 168
7 0 0 0 5 4 6 160
7 0 0 0 5 4 7 152
7 0 0 0 5 4 8 144
7 0 0 0 5 4 9 136
7 0 0 0 5 4 10 128
7 0 0 0 5 4 11 120
7 0 0 0 5 4 12 112
7 0 0 0 5 5 0 210
7 0 0 0 5 5 1 200
7 0 0 0 5 5 2 192
7 0 0 0 5 5 3 184
7 0 0 0 5 5 4 176
7 0 0 0 5 5 5 168
7 0 0 0 5 5 6 160
7 0 0 0 5 5 7 152
7 0 0 0 5 5 8 144
7 0 0 0 5 5 9 136
7 0 0 0 5 5 10 128
7 0 0 0 5 5 11 120
7 0 0 0 5 5 12 112
7 0 0 0 5 6 0 193
7 0 0 0 5 6 1 184
7 0 0 0 5 6 2 176
7 0 0 0 5 6 3 168
7 0 0 0 5 6 4 160
7 0 0 0 5 6 5 152
7 0 0 0 5 6 6 144
7 0 0 0 5 6 7 136
7 0 0 0 5 6 8 128
7 0 0 0 5 6 9 120
7 0 0 0 5 6 10 112
7 0 0 0 5 6 11 104
7 0 0 0 5 6 12 96
7 1 0 0 0 0 0 301
7 1 0 0 0 0 1 290
7 1 0 0 0 0 2 279
7 1 0 0 0 0 3 268
7 1 0 0 0 0 4 257
7 1 0 0 0 0 5 246
7 1 0 0 0 0 6 235
7 1 0 0 0 0 7 224
7 1 0 0 0 0 8 217
7 1 0 0 0 0 9 208
7 1 0 0 0 0 10 200
7 1 0 0 0 0 11 192
7 1 0 0 0 0 12 184
7 1 0 0 0 1 0 301
7 1 0 0 0 1 1 290
7 1 0 0 0 1 2 279
7 1 0 0 0 1 3 268
7 1 0 0 0 1 4 257
7 1 0 0 0 1 5 246
7 1 0 0 0 1 6 235
7 1 0 0 0 1 7 224
7 1 0 0 0 1 8 217
7 1 0 0 0 1 9 208
7 1 0 0 0 1 10 200
7 1 0 0 0 1 11 192
7 1 0 0 0 1 12 184
7 1 0 0 0 2 0 283
7 1 0 0 0 2 1 272
7 1 0 0 0 2 2 261
7 1 0 0 0 2 3 250
7 1 0 0 0 2 4 239
7 1 0 0 0 2 5 228
7 1 0 0 0 2 6 217
7 1 0 0 0 2 7 208
7 1 0 0 0 2 8 200
7 1 0 0 0 2 9 192
7 1 0 0 0 2 10 184
7 1 0 0 0 2 11 176
7 1 0 0 0 2 12 168
7 1 0 0 0 3 0 283
7 1 0 0 0 3 1 272
7 1 0 0 0 3 2 261
7 1 0 0 0 3 3 250
7 1 0 0 0 3 4 239
7 1 0 0 0 3 5 228
7 1 0 0 0 3 6 217
7 1 0 0 0 3 7 208
7 1 0 0 0 3 8 200
7 1 0 0 0 3 9 192
7 1 0 0 0 3 10 184
7 1 0 0 0 3 11 176
7 1 0 0 0 3 12 168
7 1 0 0 0 4 0 265
7 1 0 0 0 4 1 254
7 1 0 0 0 4 2 243
7 1 0 0 0 4 3 232
7 1 0 0 0 4 4 221
7 1 0 0 0 4 5 210
7 1 0 0 0 4 6 200
7 1 0 0 0 4 7 192
7 1 0 0 0 4 8 184
7 1 0 0 0 4 9 176
7 1 0 0 0 4 10 168
7 1 0 0 0 4 11 160
7 1 0 0 0 4 12 152
7 1 0 0 0 5 0 265
7 1 0 0 0 5 1 254
7 1 0 0 0 5 2 243
7 1 0 0 0 5 3 232
7 1 0 0 0 5 4 221
7 1 0 0 0 5 5 210
7 1 0 0 0 5 6 200
7 1 0 0 0 5 7 192
7 1 0 0 0 5 8 184
7 1 0 0 0 5 9 176
7 1 0 0 0 5 10 168
7 1 0 0 0 5 11 160
7 1 0 0 0 5 12 152
7 1 0 0 0 6 0 247
7 1 0 0 0 6 1 236
7 1 0 0 0 6 2 225
7 1 0 0 0 6 3 214
7 1 0 0 0 6 4 203
7 1 0 0 0 6 5 193
7 1 0 0 0 6 6 184
7 1 0 0 0 6 7 176
7 1 0 0 0 6 8 168
7 1 0 0 0 6 9 160
7 1 0 0 0 6 10 152
7 1 0 0 0 6 11 144
7 1 0 0 0 6 12 136
7 1 0 0 1 0 0 290
7 1 0 0 1 0 1 279
7 1 0 0 1 0 2 268
7 1 0 0 1 0 3 257
7 1 0 0 1 0 4 246
7 1 0 0 1 0 5 235
7 1 0 0 1 0 6 224
7 1 0 0 1 0 7 217
7 1 0 0 1 0 8 208
7 1 0 0 1 0 9 200
7 1 0 0 1 0 10 192
7 1 0 0 1 0 11 184
7 1 0 0 1 0 12 176
7 1 0 0 1 1 0 290
7 1 0 0 1 1 1 279
7 1 0 0 1 1 2 268
7 1 0 0 1 1 3 257
7 1 0 0 1 1 4 246
7 1 0 0 1 1 5 235
7 1 0 0 1 1 6 224
7 1 0 0 1 1 7 217
7 1 0 0 1 1 8 208
7 1 0 0 1 1 9 200
7 1 0 0 1 1 10 192
7 1 0 0 1 1 11 184
7 1 0 0 1 1 12 176
7 1 0 0 1 2 0 272
7 1 0 0 1 2 1 261
7 1 0 0 1 2 2 250
7 1 0 0 1 2 3 239
7 1 0 0 1 2 4 228
7 1 0 0 1 2 5 217
7 1 0 0 1 2 6 208
7 1 0 0 1 2 7 200
7 1 0 0 1 2 8 192
7 1 0 0 1 2 9 184
7 1 0 0 1 2 10 176
7 1 0 0 1 2 11 168
7 1 0 0 1 2 12 160
7 1 0 0 1 3 0 272
7 1 0 0 1 3 1 261
7 1 0 0 1 3 2 250
7 1 0 0 1 3 3 239
7 1 0 0 1 3 4 228
7 1 0 0 1 3 5 217
7 1 0 0 1 3 6 208
7 1 0 0 1 3 7 200
7 1 0 0 1 3 8 192
7 1 0 0 1 3 9 184
7 1 0 0 1 3 10 176
7 1 0 0 1 3 11 168
7 1 0 0 1 3 12 160
7 1 0 0 1 4 0 254
7 1 0 0 1 4 1 243
7 1 0 0 1 4 2 232
7 1 0 0 1 4 3 221
7 1 0 0 1 4 4 210
7 1 0 0 1 4 5 200
7 1 0 0 1 4 6 192
7 1 0 0 1 4 7 184
7 1 0 0 1 4 8 176
7 1 0 0 1 4 9 168
7 1 0 0 1 4 10 160
7 1 0 0 1 4 11 152
7 1 0 0 1 4 12 144
7 1 0 0 1 5 0 254
7 1 0 0 1 5 1 243
7 1 0 0 1 5 2 232
7 1 0 0 1 5 3 221
7 1 0 0 1 5 4 210
7 1 0 0 1 5 5 200
7 1 0 0 1 5 6 192
7 1 0 0 1 5 7 184
7 1 0 0 1 5 8 176
7 1 0 0 1 5 9 168
7 1 0 0 1 5 10 160
7 1 0 0 1 5 11 152
7 1 0 0 1 5 12 144
7 1 0 0 1 6 0 236
7 1 0 0 1 6 1 225
7 1 0 0 1 6 2 214
7 1 0 0 1 6 3 203
7 1 0 0 1 6 4 193
7 1 0 0 1 6 5 184
7 1 0 0 1 6 6 176
7 1 0 0 1 6 7 168
7 1 0 0 1 6 8 160
7 1 0 0 1 6 9 152
7 1 0 0 1 6 10 144
7 1 0 0 1 6 11 136
7 1 0 0 1 6 12 128
7 1 0 0 2 0 0 279
7 1 0 0 2 0 1 268
7 1 0 0 2 0 2 257
7 1 0 0 2 0 3 246
7 1 0 0 2 0 4 235
7 1 0 0 2 0 5 224
7 1 0 0 2 0 6 217
7 1 0 0 2 0 7 208
7 1 0 0 2 0 8 200
7 1 0 0 2 0 9 192
7 1 0 0 2 0 10 184
7 1 0 0 2 0 11 176
7 1 0 0 2 0 12 168
7 1 0 0 2 1 0 279
7 1 0 0 2 1 1 268
7 1 0 0 2 1 2 257
7 1 0 0 2 1 3 246
7 1 0 0 2 1 4 235
7 1 0 0 2 1 5 224
7 1 0 0 2 1 6 217
7 1 0 0 2 1 7 208
7 1 0 0 2 1 8 200
7 1 0 0 2 1 9 192
7 1 0 0 2 1 10 184
7 1 0 0 2 1 11 176
7 1 0 0 2 1 12 168
7 1 0 0 2 2 0 261
7 1 0 0 2 2 1 250
7 1 0 0 2 2 2 239
7 1 0 0 2 2 3 228
7 1 0 0 2 2 4 217
7 1 0 0 2 2 5 208
7 1 0 0 2 2 6 200
7 1 0 0 2 2 7 192
7 1 0 0 2 2 8 184
7 1 0 0 2 2 9 176
7 1 0 0 2 2 10 168
7 1 0 0 2 2 11 160
7 1 0 0 2 2 12 152
7 1 0 0 2 3 0 261
7 1 0 0 2 3 1 250
7 1 0 0 2 3 2 239
7 1 0 0 2 3 3 228
7 1 0 0 2 3 4 217
7 1 0 0 2 3 5 208
7 1 0 0 2 3 6 200
7 1 0 0 2 3 7 192
7 1 0 0 2 3 8 184
7 1 0 0 2 3 9 176
7 1 0 0 2 3 10 168
7 1 0 0 2 3 11 160
7 1 0 0 2 3 12 152
7 1 0 0 2 4 0 243
7 1 0 0 2 4 1 232
7 1 0 0 2 4 2 221
7 1 0 0 2 4 3 210
7 1 0 0 2 4 4 200
7 1 0 0 2 4 5 192
7 1 0 0 2 4 6 184
7 1 0 0 2 4 7 176
7 1 0 0 2 4 8 168
7 1 0 0 2 4 9 160
7 1 0 0 2 4 10 152
7 1 0 0 2 4 11 144
7 1 0 0 2 4 12 136
7 1 0 0 2 5 0 243
7 1 0 0 2 5 1 232
7 1 0 0 2 5 2 221
7 1 0 0 2 5 3 210
7 1 0 0 2 5 4 200
7 1 0 0 2 5 5 192
7 1 0 0 2 5 6 184
7 1 0 0 2 5 7 176
7 1 0 0 2 5 8 168
7 1 0 0 2 5 9 160
7 1 0 0 2 5 10 152
7 1 0 0 2 5 11 144
7 1 0 0 2 5 12 136
7 1 0 0 2 6 0 225
7 1 0 0 2 6 1 214
7 1 0 0 2 6 2 203
7 1 0 0 2 6 3 193
7 1 0 0 2 6 4 184
7 1 0 0 2 6 5 176
7 1 0 0 2 6 6 168
7 1 0 0 2 6 7 160
7 1 0 0 2 6 8 152
7 1 0 0 2 6 9 144
7 1 0 0 2 6 10 136
7 1 0 0 2 6 11 128
7 1 0 0 2 6 12 120
7 1 0 0 3 0 0 268
7 1 0 0 3 0 1 257
7 1 0 0 3 0 2 246
7 1 0 0 3 0 3 235
7 1 0 0 3 0 4 224
7 1 0 0 3 0 5 217
7 1 0 0 3 0 6 208
7 1 0 0 3 0 7 200
7 1 0 0 3 0 8 192
7 1 0 0 3 0 9 184
7 1 0 0 3 0 10 176
7 1 0 0 3 0 11 168
7 1 0 0 3 0 12 160
7 1 0 0 3 1 0 268
7 1 0 0 3 1 1 257
7 1 0 0 3 1 2 246
7 1 0 0 3 1 3 235
7 1 0 0 3 1 4 224
7 1 0 0 3 1 5 217
7 1 0 0 3 1 6 208
7 1 0 0 3 1 7 200
7 1 0 0 3 1 8 192
7 1 0 0 3 1 9 184
7 1 0 0 3 1 10 176
7 1 0 0 3 1 11 168
7 1 0 0 3 1 12 160
7 1 0 0 3 2 0 250
7 1 0 0 3 2 1 239
7 1 0 0 3 2 2 228
7 1 0 0 3 2 3 217
7 1 0 0 3 2 4 208
7 1 0 0 3 2 5 200
7 1 0 0 3 2 6 192
7 1 0 0 3 2 7 184
7 1 0 0 3 2 8 176
7 1 0 0 3 2 9 168
7 1 0 0 3 2 10 160
7 1 0 0 3 2 11 152
7 1 0 0 3 2 12 144
7 1 0 0 3 3 0 250
7 1 0 0 3 3 1 239
7 1 0 0 3 3 2 228
7 1 0 0 3 3 3 217
7 1 0 0 3 3 4 208
7 1 0 0 3 3 5 200
7 1 0 0 3 3 6 192
7 1 0 0 3 3 7 184
7 1 0 0 3 3 8 176
7 1 0 0 3 3 9 168
7 1 0 0 3 3 10 160
7 1 0 0 3 3 11 152
7 1 0 0 3 3 12 144
7 1 0 0 3 4 0 232
7 1 0 0 3 4 1 221
7 1 0 0 3 4 2 210
7 1 0 0 3 4 3 200
7 1 0 0 3 4 4 192
7 1 0 0 3 4 5 184
7 1 0 0 3 4 6 176
7 1 0 0 3 4 7 168
7 1 0 0 3 4 8 160
7 1 0 0 3 4 9 152
7 1 0 0 3 4 10 144
7 1 0 0 3 4 11 136
7 1 0 0 3 4 12 128
7 1 0 0 3 5 0 232
7 1 0 0 3 5 1 221
7 1 0 0 3 5 2 210
7 1 0 0 3 5 3 200
7 1 0 0 3 5 4 192
7 1 0 0 3 5 5 184
7 1 0 0 3 5 6 176
7 1 0 0 3 5 7 168
7 1 0 0 3 5 8 160
7 1 0 0 3 5 9 152
7 1 0 0 3 5 10 144
7 1 0 0 3 5 11 136
7 1 0 0 3 5 12 128
7 1 0 0 3 6 0 214
7 1 0 0 3 6 1 203
7 1 0 0 3 6 2 193
7 1 0 0 3 6 3 184
7 1 0 0 3 6 4 176
7 1 0 0 3 6 5 168
7 1 0 0 3 6 6 160
7 1 0 0 3 6 7 152
7 1 0 0 3 6 8 144
7 1 0 0 3 6 9 136
7 1 0 0 3 6 10 128
7 1 0 0 3 6 11 120
7 1 0 0 3 6 12 112
7 1 0 0 4 0 0 257
7 1 0 0 4 0 1 246
7 1 0 0 4 0 2 235
7 1 0 0 4 0 3 224
7 1 0 0 4 0 4 217
7 1 0 0 4 0 5 208
7 1 0 0 4 0 6 200
7 1 0 0 4 0 7 192
7 1 0 0 4 0 8 184
7 1 0 0 4 0 9 176
7 1 0 0 4 0 10 168
7 1 0 0 4 0 11 160
7 1 0 0 4 0 12 152
7 1 0 0 4 1 0 257
7 1 0 0 4 1 1 246
7 1 0 0 4 1 2 235
7 1 0 0 4 1 3 224
7 1 0 0 4 1 4 217
7 1 0 0 4 1 5 208
7 1 0 0 4 1 6 200
7 1 0 0 4 1 7 192
7 1 0 0 4 1 8 184
7 1 0 0 4 1 9 176
7 1 0 0 4 1 10 168
7 1 0 0 4 1 11 160
7 1 0 0 4 1 12 152
7 1 0 0 4 2 0 239
7 1 0 0 4 2 1 228
7 1 0 0 4 2 2 217
7 1 0 0 4 2 3 208
7 1 0 0 4 2 4 200
7 1 0 0 4 2 5 192
7 1 0 0 4 2 6 184
7 1 0 0 4 2 7 176
7 1 0 0 4 2 8 168
7 1 0 0 4 2 9 160
7 1 0 0 4 2 10 152
7 1 0 0 4 2 11 144
7 1 0 0 4 2 12 136
7 1 0 0 4 3 0 239
7 1 0 0 4 3 1 228
7 1 0 0 4 3 2 217
7 1 0 0 4 3 3 208
7 1 0 0 4 3 4 200
7 1 0 0 4 3 5 192
7 1 0 0 4 3 6 184
7 1 0 0 4 3 7 176
7 1 0 0 4 3 8 168
7 1 0 0 4 3 9 160
7 1 0 0 4 3 10 152
7 1 0 0 4 3 11 144
7 1 0 0 4 3 12 136
7 1 0 0 4 4 0 221
7 1 0 0 4 4 1 210
7 1 0 0 4 4 2 200
7 1 0 0 4 4 3 192
7 1 0 0 4 4 4 184
7 1 0 0 4 4 5 176
7 1 0 0 4 4 6 168
7 1 0 0 4 4 7 160
7 1 0 0 4 4 8 152
7 1 0 0 4 4 9 144
7 1 0 0 4 4 10 136
7 1 0 0 4 4 11 128
7 1 0 0 4 4 12 120
7 1 0 0 4 5 0 221
7 1 0 0 4 5 1 210
7 1 0 0 4 5 2 200
7 1 0 0 4 5 3 192
7 1 0 0 4 5 4 184
7 1 0 0 4 5 5 176
7 1 0 0 4 5 6 168
7 1 0 0 4 5 7 160
7 1 0 0 4 5 8 152
7 1 0 0 4 5 9 144
7 1 0 0 4 5 10 136
7 1 0 0 4 5 11 128
7 1 0 0 4 5 12 120
7 1 0 0 4 6 0 203
7 1 0 0 4 6 1 193
7 1 0 0 4 6 2 184
7 1 0 0 4 6 3 176
7 1 0 0 4 6 4 168
7 1 0 0 4 6 5 160
7 1 0 0 4 6 6 152
7 1 0 0 4 6 7 144
7 1 0 0 4 6 8 136
7 1 0 0 4 6 9 128
7 1 0 0 4 6 10 120
7 1 0 0 4 6 11 112
7 1 0 0 4 6 12 104
7 1 0 0 5 0 0 246
7 1 0 0 5 0 1 235
7 1 0 0 5 0 2 224
7 1 0 0 5 0 3 217
7 1 0 0 5 0 4 208
7 1 0 0 5 0 5 200
7 1 0 0 5 0 6 192
7 1 0 0 5 0 7 184
7 1 0 0 5 0 8 176
7 1 0 0 5 0 9 168
7 1 0 0 5 0 10 160
7 1 0 0 5 0 11 152
7 1 0 0 5 0 12 144
7 1 0 0 5 1 0 246
7 1 0 0 5 1 1 235
7 1 0 0 5 1 2 224
7 1 0 0 5 1 3 217
7 1 0 0 5 1 4 208
7 1 0 0 5 1 5 200
7 1 0 0 5 1 6 192
7 1 0 0 5 1 7 184
7 1 0 0 5 1 8 176
7 1 0 0 5 1 9 168
7 1 0 0 5 1 10 160
7 1 0 0 5 1 11 152
7 1 0 0 5 1 12 144
7 1 0 0 5 2 0 228
7 1 0 0 5 2 1 217
7 1 0 0 5 2 2 208
7 1 0 0 5 2 3 200
7 1 0 0 5 2 4 192
7 1 0 0 5 2 5 184
7 1 0 0 5 2 6 176
7 1 0 0 5 2 7 168
7 1 0 0 5 2 8 160
7 1 0 0 5 2 9 152
7 1 0 0 5 2 10 144
7 1 0 0 5 2 11 136
7 1 0 0 5 2 12 128
7 1 0 0 5 3 0 228
7 1 0 0 5 3 1 217
7 1 0 0 5 3 2 208
7 1 0 0 5 3 3 200
7 1 0 0 5 3 4 192
7 1 0 0 5 3 5 184
7 1 0 0 5 3 6 176
7 1 0 0 5 3 7 168
7 1 0 0 5 3 8 160
7 1 0 0 5 3 9 152
7 1 0 0 5 3 10 144
7 1 0 0 5 3 11 136
7 1 0 0 5 3 12 128
7 1 0 0 5 4 0 210
7 1 0 0 5 4 1 200
7 1 0 0 5 4 2 192
7 1 0 0 5 4 3 184
7 1 0 0 5 4 4 176
7 1 0 0 5 4 5 168
7 1 0 0 5 4 6 160
7 1 0 0 5 4 7 152
7 1 0 0 5 4 8 144
7 1 0 0 5 4 9 136
7 1 0 0 5 4 10 128
7 1 0 0 5 4 11 120
7 1 0 0 5 4 12 112
7 1 0 0 5 5 0 210
7 1 0 0 5 5 1 200
7 1 0 0 5 5 2 192
7 1 0 0 5 5 3 184
7 1 0 0 5 5 4 176
7 1 0 0 5 5 5 168
7 1 0 0 5 5 6 160
7 1 0 0 5 5 7 152
7 1 0 0 5 5 8 144
7 1 0 0 5 5 9 136
7 1 0 0 5 5 10 128
7 1 0 0 5 5 11 120
7 1 0 0 5 5 12 112
7 1 0 0 5 6 0 193
7 1 0 0 5 6 1 184
7 1 0 0 5 6 2 176
7 1 0 0 5 6 3 168
7 1 0 0 5 6 4 160
7 1 0 0 5 6 5 152
7 1 0 0 5 6 6 144
7 1 0 0 5 6 7 136
7 1 0 0 5 6 8 128
7 1 0 0 5 6 9 120
7 1 0 0 5 6 10 112
7 1 0 0 5 6 11 104
7 1 0 0 5 6 12 96
7 2 0 0 0 0 0 275
7 2 0 0 0 0 1 264
7 2 0 0 0 0 2 253
7 2 0 0 0 0 3 242
7 2 0 0 0 0 4 231
7 2 0 0 0 0 5 220
7 2 0 0 0 0 6 209
7 2 0 0 0 0 7 202
7 2 0 0 0 0 8 193
7 2 0 0 0 0 9 185
7 2 0 0 0 0 10 177
7 2 0 0 0 0 11 169
7 2 0 0 0 0 12 161
7 2 0 0 0 1 0 275
7 2 0 0 0 1 1 264
7 2 0 0 0 1 2 253
7 2 0 0 0 1 3 242
7 2 0 0 0 1 4 231
7 2 0 0 0 1 5 220
7 2 0 0 0 1 6 209
7 2 0 0 0 1 7 202
7 2 0 0 0 1 8 193
7 2 0 0 0 1 9 185
7 2 0 0 0 1 10 177
7 2 0 0 0 1 11 169
7 2 0 0 0 1 12 161
7 2 0 0 0 2 0 257
7 2 0 0 0 2 1 246
7 2 0 0 0 2 2 235
7 2 0 0 0 2 3 224
7 2 0 0 0 2 4 213
7 2 0 0 0 2 5 202
7 2 0 0 0 2 6 193
7 2 0 0 0 2 7 185
7 2 0 0 0 2 8 177
7 2 0 0 0 2 9 169
7 2 0 0 0 2 10 161
7 2 0 0 0 2 11 153
7 2 0 0 0 2 12 145
7 2 0 0 0 3 0 257
7 2 0 0 0 3 1 246
7 2 0 0 0 3 2 235
7 2 0 0 0 3 3 224
7 2 0 0 0 3 4 213
7 2 0 0 0 3 5 202
7 2 0 0 0 3 6 193
7 2 0 0 0 3 7 185
7 2 0 0 0 3 8 177
7 2 0 0 0 3 9 169
7 2 0 0 0 3 10 161
7 2 0 0 0 3 11 153
7 2 0 0 0 3 12 145
7 2 0 0 0 4 0 239
7 2 0 0 0 4 1 228
7 2 0 0 0 4 2 217
7 2 0 0 0 4 3 206
7 2 0 0 0 4 4 195
7 2 0 0 0 4 5 185
7 2 0 0 0 4 6 177
7 2 0 0 0 4 7 169
7 2 0 0 0 4 8 161
7 2 0 0 0 4 9 153
7 2 0 0 0 4 10 145
7 2 0 0 0 4 11 137
7 2 0 0 0 4 12 129
7 2 0 0 0 5 0 239
7 2 0 0 0 5 1 228
7 2 0 0 0 5 2 217
7 2 0 0 0 5 3 206
7 2 0 0 0 5 4 195
7 2 0 0 0 5 5 185
7 2 0 0 0 5 6 177
7 2 0 0 0 5 7 169
7 2 0 0 0 5 8 161
7 2 0 0 0 5 9 153
7 2 0 0 0 5 10 145
7 2 0 0 0 5 11 137
7 2 0 0 0 5 12 129
7 2 0 0 0 6 0 221
7 2 0 0 0 6 1 210
7 2 0 0 0 6 2 199
7 2 0 0 0 6 3 188
7 2 0 0 0 6 4 178
7 2 0 0 0 6 5 169
7 2 0 0 0 6 6 161
7 2 0 0 0 6 7 153
7 2 0 0 0 6 8 145
7 2 0 0 0 6 9 137
7 2 0 0 0 6 10 129
7 2 0 0 0 6 11 121
7 2 0 0 0 6 12 113
7 2 0 0 1 0 0 264
7 2 0 0 1 0 1 253
7 2 0 0 1 0 2 242
7 2 0 0 1 0 3 231
7 2 0 0 1 0 4 220
7 2 0 0 1 0 5 209
7 2 0 0 1 0 6 202
7 2 0 0 1 0 7 193
7 2 0 0 1 0 8 185
7 2 0 0 1 0 9 177
7 2 0 0 1 0 10 169
7 2 0 0 1 0 11 161
7 2 0 0 1 0 12 153
7 2 0 0 1 1 0 264
7 2 0 0 1 1 1 253
7 2 0 0 1 1 2 242
7 2 0 0 1 1 3 231
7 2 0 0 1 1 4 220
7 2 0 0 1 1 5 209
7 2 0 0 1 1 6 202
7 2 0 0 1 1 7 193
7 2 0 0 1 1 8 185
7 2 0 0 1 1 9 177
7 2 0 0 1 1 10 169
7 2 0 0 1 1 11 161
7 2 0 0 1 1 12 153
7 2 0 0 1 2 0 246
7 2 0 0 1 2 1 235
7 2 0 0 1 2 2 224
7 2 0 0 1 2 3 213
7 2 0 0 1 2 4 202
7 2 0 0 1 2 5 193
7 2 0 0 1 2 6 185
7 2 0 0 1 2 7 177
7 2 0 0 1 2 8 169
7 2 0 0 1 2 9 161
7 2 0 0 1 2 10 153
7 2 0 0 1 2 11 145
7 2 0 0 1 2 12 137
7 2 0 0 1 3 0 246
7 2 0 0 1 3 1 235
7 2 0 0 1 3 2 224
7 2 0 0 1 3 3 213
7 2 0 0 1 3 4 202
7 2 0 0 1 3 5 193
7 2 0 0 1 3 6 185
7 2 0 0 1 3 7 177
7 2 0 0 1 3 8 169
7 2 0 0 1 3 9 161
7 2 0 0 1 3 10 153
7 2 0 0 1 3 11 145
7 2 0 0 1 3 12 137
7 2 0 0 1 4 0 228
7 2 0 0 1 4 1 217
7 2 0 0 1 4 2 206
7 2 0 0 1 4 3 195
7 2 0 0 1 4 4 185
7 2 0 0 1 4 5 177
7 2 0 0 1 4 6 169
7 2 0 0 1 4 7 161
7 2 0 0 1 4 8 153
7 2 0 0 1 4 9 145
7 2 0 0 1 4 10 137
7 2 0 0 1 4 11 129
7 2 0 0 1 4 12 121
7 2 0 0 1 5 0 228
7 2 0 0 1 5 1 217
7 2 0 0 1 5 2 206
7 2 0 0 1 5 3 195
7 2 0 0 1 5 4 185
7 2 0 0 1 5 5 177
7 2 0 0 1 5 6 169
7 2 0 0 1 5 7 161
7 2 0 0 1 5 8 153
7 2 0 0 1 5 9 145
7 2 0 0 1 5 10 137
7 2 0 0 1 5 11 129
7 2 0 0 1 5 12 121
7 2 0 0 1 6 0 210
7 2 0 0 1 6 1 199
7 2 0 0 1 6 2 188
7 2 0 0 1 6 3 178
7 2 0 0 1 6 4 169
7 2 0 0 1 6 5 161
7 2 0 0 1 6 6 153
7 2 0 0 1 6 7 145
7 2 0 0 1 6 8 137
7 2 0 0 1 6 9 129
7 2 0 0 1 6 10 121
7 2 0 0 1 6 11 113
7 2 0 0 1 6 12 105
7 2 0 0 2 0 0 253
7 2 0 0 2 0 1 242
7 2 0 0 2 0 2 231
7 2 0 0 2 0 3 220
7 2 0 0 2 0 4 209
7 2 0 0 2 0 5 202
7 2 0 0 2 0 6 193
7 2 0 0 2 0 7 185
7 2 0 0 2 0 8 177
7 2 0 0 2 0 9 169
7 2 0 0 2 0 10 161
7 2 0 0 2 0 11 153
7 2 0 0 2 0 12 145
7 2 0 0 2 1 0 253
7 2 0 0 2 1 1 242
7 2 0 0 2 1 2 231
7 2 0 0 2 1 3 220
7 2 0 0 2 1 4 209
7 2 0 0 2 1 5 202
7 2 0 0 2 1 6 193
7 2 0 0 2 1 7 185
7 2 0 0 2 1 8 177
7 2 0 0 2 1 9 169
7 2 0 0 2 1 10 161
7 2 0 0 2 1 11 153
7 2 0 0 2 1 12 145
7 2 0 0 2 2 0 235
7 2 0 0 2 2 1 224
7 2 0 0 2 2 2 213
7 2 0 0 2 2 3 202
7 2 0 0 2 2 4 193
7 2 0 0 2 2 5 185
7 2 0 0 2 2 6 177
7 2 0 0 2 2 7 169
7 2 0 0 2 2 8 161
7 2 0 0 2 2 9 153
7 2 0 0 2 2 10 145
7 2 0 0 2 2 11 137
7 2 0 0 2 2 12 129
7 2 0 0 2 3 0 235
7 2 0 0 2 3 1 224
7 2 0 0 2 3 2 213
7 2 0 0 2 3 3 202
7 2 0 0 2 3 4 193
7 2 0 0 2 3 5 185
7 2 0 0 2 3 6 177
7 2 0 0 2 3 7 169
7 2 0 0 2 3 8 161
7 2 0 0 2 3 9 153
7 2 0 0 2 3 10 145
7 2 0 0 2 3 11 137
7 2 0 0 2 3 12 129
7 2 0 0 2 4 0 217
7 2 0 0 2 4 1 206
7 2 0 0 2 4 2 195
7 2 0 0 2 4 3 185
7 2 0 0 2 4 4 177
7 2 0 0 2 4 5 169
7 2 0 0 2 4 6 161
7 2 0 0 2 4 7 153
7 2 0 0 2 4 8 145
7 2 0 0 2 4 9 137
