kind	round	logical_or_archive_path	bytes	sha256	canonical_object_or_file
round_zip_member	17	receipts/single/rho_50.json	155	afc697035e7597c38510050b1f47fe989116cbfa396cd3a5e1a3da354142356f	objects/sha256/afc697035e7597c38510050b1f47fe989116cbfa396cd3a5e1a3da354142356f
round_zip_member	17	receipts/single/rho_38.json	160	ef99e1136dc356f64354fbb28add01776376540c8d376ff8da6b883799868930	objects/sha256/ef99e1136dc356f64354fbb28add01776376540c8d376ff8da6b883799868930
round_zip_member	17	receipts/single/rho_54.json	154	21fa4eaafabae1a8105e81fe627e5c444af5b9835b07f250aae05737726ce8a9	objects/sha256/21fa4eaafabae1a8105e81fe627e5c444af5b9835b07f250aae05737726ce8a9
round_zip_member	17	receipts/rho31/chunk_001.json	124	efa1059340a498a82d64a17fb8000cbfb8548cac79911c752c1dab16d4369c4e	objects/sha256/efa1059340a498a82d64a17fb8000cbfb8548cac79911c752c1dab16d4369c4e
round_zip_member	17	receipts/rho31/chunk_002.json	123	7f6f5c3d48a85280a0d82489d2fc2462389977feccbcb14e5c2af1439d319858	objects/sha256/7f6f5c3d48a85280a0d82489d2fc2462389977feccbcb14e5c2af1439d319858
round_zip_member	17	receipts/rho31/chunk_003.json	124	a41a8cbf6acbf383570c30a2164cb611504d80b314d43ff7473e9516c6285e1b	objects/sha256/a41a8cbf6acbf383570c30a2164cb611504d80b314d43ff7473e9516c6285e1b
round_zip_member	17	receipts/rho31/chunk_000.json	118	718440956371a887865e57d7940fbdf3bb0262ff6a8eca5fd2ef51927cabd463	objects/sha256/718440956371a887865e57d7940fbdf3bb0262ff6a8eca5fd2ef51927cabd463
round_zip_member	17	receipts/rho29/chunk_013.json	125	a993d81c6a2e7d0e820b7eddb04ffcd592c05afb9a86ef3c224af922903ad593	objects/sha256/a993d81c6a2e7d0e820b7eddb04ffcd592c05afb9a86ef3c224af922903ad593
round_zip_member	17	receipts/rho29/chunk_001.json	124	fe138a5d65ff4eeb51c736e76fb1859a48b75a29be3d089d61c10ae4d5252fd1	objects/sha256/fe138a5d65ff4eeb51c736e76fb1859a48b75a29be3d089d61c10ae4d5252fd1
round_zip_member	17	receipts/rho29/chunk_002.json	124	f5e974685af7223d660db9b55b01ef9bb6d75d5955d915757ad16b95f95b3536	objects/sha256/f5e974685af7223d660db9b55b01ef9bb6d75d5955d915757ad16b95f95b3536
round_zip_member	17	receipts/rho29/chunk_010.json	125	e5f8757aae1f3d8d21802fb5088c22690cf30749de4013d2bb5d6cc661a12762	objects/sha256/e5f8757aae1f3d8d21802fb5088c22690cf30749de4013d2bb5d6cc661a12762
round_zip_member	17	receipts/rho29/chunk_005.json	125	d46a3e8b5f5a9ff165180a76291e3ec5545e8691eb0a0e9f7cd0d27218c55820	objects/sha256/d46a3e8b5f5a9ff165180a76291e3ec5545e8691eb0a0e9f7cd0d27218c55820
round_zip_member	17	receipts/rho29/chunk_007.json	125	2036ccbe8751720e452dc9c1d1429a7f2bc12bcf8c66e0c911c3e0131247c60a	objects/sha256/2036ccbe8751720e452dc9c1d1429a7f2bc12bcf8c66e0c911c3e0131247c60a
round_zip_member	17	receipts/rho29/chunk_012.json	125	947ed2f5c4f906a282cf68502f5a530051adc6c4e82876de20e010f9a4daf209	objects/sha256/947ed2f5c4f906a282cf68502f5a530051adc6c4e82876de20e010f9a4daf209
round_zip_member	17	receipts/rho29/chunk_008.json	125	1a9a8444aad20a651fbf0d2071e757be4b5f9c60a49fdf43e9bda58bb68656aa	objects/sha256/1a9a8444aad20a651fbf0d2071e757be4b5f9c60a49fdf43e9bda58bb68656aa
round_zip_member	17	receipts/rho29/chunk_004.json	125	7ae90d1ae8de9f8b72417fd2d812c2e14f070511c07a8811ffcc3d56867efd78	objects/sha256/7ae90d1ae8de9f8b72417fd2d812c2e14f070511c07a8811ffcc3d56867efd78
round_zip_member	17	receipts/rho29/chunk_006.json	125	730273b001f4ef24401c485ddac7e2d00d06bff9facbad9c03ca3ec707b634f2	objects/sha256/730273b001f4ef24401c485ddac7e2d00d06bff9facbad9c03ca3ec707b634f2
round_zip_member	17	receipts/rho29/chunk_003.json	125	dae96a1ce7c77f2631a05df50e5a46556ab00afda6951cbb53262934182b4a94	objects/sha256/dae96a1ce7c77f2631a05df50e5a46556ab00afda6951cbb53262934182b4a94
round_zip_member	17	receipts/rho29/chunk_015.json	125	b337a37befdf23fb86c97c9ffd375dffd7d158a735ad648edec9c739c1225d94	objects/sha256/b337a37befdf23fb86c97c9ffd375dffd7d158a735ad648edec9c739c1225d94
round_zip_member	17	receipts/rho29/chunk_000.json	118	5440d38e8c5e2be7b7102e3c6d400fb14e944e87c9383e10a7eb806b085cd04e	objects/sha256/5440d38e8c5e2be7b7102e3c6d400fb14e944e87c9383e10a7eb806b085cd04e
round_zip_member	17	receipts/rho29/chunk_009.json	125	cd4ee4ceed7ea4822edca6d363c439c56dc1f2c8409888342068dc630bb2b847	objects/sha256/cd4ee4ceed7ea4822edca6d363c439c56dc1f2c8409888342068dc630bb2b847
round_zip_member	17	receipts/rho29/chunk_011.json	125	fa2f977f6d11630a994ea6aec3555ff12d19277521d074ad3907af626b11ff30	objects/sha256/fa2f977f6d11630a994ea6aec3555ff12d19277521d074ad3907af626b11ff30
round_zip_member	17	receipts/rho29/chunk_014.json	125	ad418a178797ec819090a91506b2dd499445805f84eea0bf5fa0a151a7a36761	objects/sha256/ad418a178797ec819090a91506b2dd499445805f84eea0bf5fa0a151a7a36761
round_zip_member	17	receipts/rho28/chunk_013.json	125	59e3132753e3889a03b638661fab12970c7b9432d8caf984e3049c8a4e987c61	objects/sha256/59e3132753e3889a03b638661fab12970c7b9432d8caf984e3049c8a4e987c61
round_zip_member	17	receipts/rho28/chunk_017.json	125	cc8d65c40df0b7181c0d3c35b4152b02db6a0e54ec7cd254f518394170fe36fd	objects/sha256/cc8d65c40df0b7181c0d3c35b4152b02db6a0e54ec7cd254f518394170fe36fd
round_zip_member	17	receipts/rho28/chunk_001.json	124	d9b0aef403b952263e3d524a1c98441f26a65718f4597e240d819a7ecd8131aa	objects/sha256/d9b0aef403b952263e3d524a1c98441f26a65718f4597e240d819a7ecd8131aa
round_zip_member	17	receipts/rho28/chunk_002.json	124	561fde86ca2c052e3bbe5c52192070230d2803a44fd34a84cac38293e6bdaa0e	objects/sha256/561fde86ca2c052e3bbe5c52192070230d2803a44fd34a84cac38293e6bdaa0e
round_zip_member	17	receipts/rho28/chunk_010.json	125	3398824a09288349051e42394bd5cbb18f324b56c746bb7422d0a2a9f65c112f	objects/sha256/3398824a09288349051e42394bd5cbb18f324b56c746bb7422d0a2a9f65c112f
round_zip_member	17	receipts/rho28/chunk_024.json	126	edd29428d92bbbc36eb85ff8e7d45ac66476d9904f51e3d74b076dd43f5ac308	objects/sha256/edd29428d92bbbc36eb85ff8e7d45ac66476d9904f51e3d74b076dd43f5ac308
round_zip_member	17	receipts/rho28/chunk_018.json	125	af1b325f9d3282d2ec04af75f008a52eb4a3acaf7c42cadef69fe832876f279e	objects/sha256/af1b325f9d3282d2ec04af75f008a52eb4a3acaf7c42cadef69fe832876f279e
round_zip_member	17	receipts/rho28/chunk_028.json	126	37ec80b8ce034c51f53855cfa203d0a3490120ebc9af2b69efb1527a3c3856a1	objects/sha256/37ec80b8ce034c51f53855cfa203d0a3490120ebc9af2b69efb1527a3c3856a1
round_zip_member	17	receipts/rho28/chunk_021.json	125	ab8c2dda925fa969e863adc1596aa9902975f14493da290ffe98fe70883ed096	objects/sha256/ab8c2dda925fa969e863adc1596aa9902975f14493da290ffe98fe70883ed096
round_zip_member	17	receipts/rho28/chunk_005.json	125	7a19409498522a9dee055c65dfe5ecd8225327c695db7fbdc72153567d9e731f	objects/sha256/7a19409498522a9dee055c65dfe5ecd8225327c695db7fbdc72153567d9e731f
round_zip_member	17	receipts/rho28/chunk_007.json	125	d17e60a548ba6bd3f44d280005c74067c5b1e94cf483a47b998e1a1a9611b184	objects/sha256/d17e60a548ba6bd3f44d280005c74067c5b1e94cf483a47b998e1a1a9611b184
round_zip_member	17	receipts/rho28/chunk_025.json	126	a15a2d1c9f42b18e13ec211db1abc55054c0559881a76b83cddbccf1b30c3d78	objects/sha256/a15a2d1c9f42b18e13ec211db1abc55054c0559881a76b83cddbccf1b30c3d78
round_zip_member	17	receipts/rho28/chunk_027.json	126	8e558741c6fcc9c28057cf5a754742c3863218de8d3a086464caa193139e003e	objects/sha256/8e558741c6fcc9c28057cf5a754742c3863218de8d3a086464caa193139e003e
round_zip_member	17	receipts/rho28/chunk_012.json	125	063970ec6cc279a3b615449254f744c16c99202a6ae491e766ea56570319e8aa	objects/sha256/063970ec6cc279a3b615449254f744c16c99202a6ae491e766ea56570319e8aa
round_zip_member	17	receipts/rho28/chunk_022.json	125	74ca58de076c70caec712c39674fe5fbdf30ed4931de231ee1994515956655cd	objects/sha256/74ca58de076c70caec712c39674fe5fbdf30ed4931de231ee1994515956655cd
round_zip_member	17	receipts/rho28/chunk_008.json	125	820fd5b2a5d5be441f3f02ca944be83b38713d50e01237b9cb6165e49268807f	objects/sha256/820fd5b2a5d5be441f3f02ca944be83b38713d50e01237b9cb6165e49268807f
round_zip_member	17	receipts/rho28/chunk_004.json	125	fde8c6a1e27a85720fbf790063733e831a96d430c98e605e0d797907c7d650e5	objects/sha256/fde8c6a1e27a85720fbf790063733e831a96d430c98e605e0d797907c7d650e5
round_zip_member	17	receipts/rho28/chunk_019.json	125	b4571bf9b6586182ce209ac54105878aee21e16313ae14b150099ef6ce488880	objects/sha256/b4571bf9b6586182ce209ac54105878aee21e16313ae14b150099ef6ce488880
round_zip_member	17	receipts/rho28/chunk_006.json	125	03184997dbcffe0c30aff3a42a99c30c7ce5fbbc8e150631110e22d344ad4332	objects/sha256/03184997dbcffe0c30aff3a42a99c30c7ce5fbbc8e150631110e22d344ad4332
round_zip_member	17	receipts/rho28/chunk_003.json	125	6ff6c5b97236ef088072e9f51b912d41b6d9e63c53cdd037a37c686932f13cc9	objects/sha256/6ff6c5b97236ef088072e9f51b912d41b6d9e63c53cdd037a37c686932f13cc9
round_zip_member	17	receipts/rho28/chunk_015.json	125	4605ba2c56109a212bcde2697b0e4dc7215f34694e04e953b534d9aae7d5d5ae	objects/sha256/4605ba2c56109a212bcde2697b0e4dc7215f34694e04e953b534d9aae7d5d5ae
round_zip_member	17	receipts/rho28/chunk_031.json	126	a5768251a487aec68349e7bb8658e0fe59a85afc8e7f3e4407824a3abce15723	objects/sha256/a5768251a487aec68349e7bb8658e0fe59a85afc8e7f3e4407824a3abce15723
round_zip_member	17	receipts/rho28/chunk_023.json	125	4306a30f7ddf10bd740ba1bba5ab1541f807f3b0c46fc0a19d7126d9c0000fb9	objects/sha256/4306a30f7ddf10bd740ba1bba5ab1541f807f3b0c46fc0a19d7126d9c0000fb9
round_zip_member	17	receipts/rho28/chunk_016.json	125	b62c768d159ad483f064719ba47434b463e0386b650a4c00e9941c8089589c55	objects/sha256/b62c768d159ad483f064719ba47434b463e0386b650a4c00e9941c8089589c55
round_zip_member	17	receipts/rho28/chunk_000.json	118	3c8536753b9a8ce3684b030b3760e6ec4e524ab0767790258b8af7d7855cb359	objects/sha256/3c8536753b9a8ce3684b030b3760e6ec4e524ab0767790258b8af7d7855cb359
round_zip_member	17	receipts/rho28/chunk_009.json	125	07751aedc4ecb57b5ed5e618f733f1b1fc88040a146cad3b8498699acdd92f48	objects/sha256/07751aedc4ecb57b5ed5e618f733f1b1fc88040a146cad3b8498699acdd92f48
round_zip_member	17	receipts/rho28/chunk_030.json	126	ac2c63f254e7e3a046cf020598899be251d0269da681c120f7f18d629b47fd42	objects/sha256/ac2c63f254e7e3a046cf020598899be251d0269da681c120f7f18d629b47fd42
round_zip_member	17	receipts/rho28/chunk_029.json	126	4daa6fbecdc4c9265f1320dcafaed1185aa8ee16a44b0446a2f75cd8bec98d47	objects/sha256/4daa6fbecdc4c9265f1320dcafaed1185aa8ee16a44b0446a2f75cd8bec98d47
round_zip_member	17	receipts/rho28/chunk_011.json	125	3fb27610ea53789b87480c335ab4613acf9a346521fd13d23a9e1e8e699e4415	objects/sha256/3fb27610ea53789b87480c335ab4613acf9a346521fd13d23a9e1e8e699e4415
round_zip_member	17	receipts/rho28/chunk_026.json	126	b4d0cc0dde80320c111efb1ec840686ec313acc4b8abd6aad9b0575ac98147c2	objects/sha256/b4d0cc0dde80320c111efb1ec840686ec313acc4b8abd6aad9b0575ac98147c2
round_zip_member	17	receipts/rho28/chunk_020.json	125	9d6aaa662da66688ab62ccb3b4b67a741a65fb9de8cc3bffc62fc4f6d54267e5	objects/sha256/9d6aaa662da66688ab62ccb3b4b67a741a65fb9de8cc3bffc62fc4f6d54267e5
round_zip_member	17	receipts/rho28/chunk_014.json	125	21996e4c0a12abb29aa3a98567f6dbb944413790cfe8ffc1fae70df022b99d05	objects/sha256/21996e4c0a12abb29aa3a98567f6dbb944413790cfe8ffc1fae70df022b99d05
round_zip_member	17	REPORT.md	4153	e6c4066969b38f9a44911934df7e08b21ccef5bba0fedd3cbbcd705694979a9a	objects/sha256/e6c4066969b38f9a44911934df7e08b21ccef5bba0fedd3cbbcd705694979a9a
round_zip_member	17	SHA256SUMS	11370	e745efcea69e0addd7940562c545cc00783a07e2c176afa1b41f4bc203b58ee0	objects/sha256/e745efcea69e0addd7940562c545cc00783a07e2c176afa1b41f4bc203b58ee0
round_zip_member	17	REPLAY.md	1382	5501a406b88607dc05aa9a74997f261620ec2495a52664d3070bd9f40c064b4e	objects/sha256/5501a406b88607dc05aa9a74997f261620ec2495a52664d3070bd9f40c064b4e
round_zip_member	17	FRONTIER.json	1958	f83c0211d5108dbbf0ef43f94b396410322492dcf5d7982f4ebcf299b4a4b2b2	objects/sha256/f83c0211d5108dbbf0ef43f94b396410322492dcf5d7982f4ebcf299b4a4b2b2
round_zip_member	17	CONTENTS.md	1095	8e715077e049092b22fd2718f20b132fea75a3472a07616ce20bc57745777667	objects/sha256/8e715077e049092b22fd2718f20b132fea75a3472a07616ce20bc57745777667
round_zip_member	17	certificates/fixed_m_small_w.json	45374	29f1dc24976261261d85ba3983f0a401acb05d099f64d4474f68c2f8fa83266b	objects/sha256/29f1dc24976261261d85ba3983f0a401acb05d099f64d4474f68c2f8fa83266b
round_zip_member	17	certificates/campaign_summary.json	5386	bcb08d2e24238cd25c67e190d7420b1759bd09b81c3cb12e153eaea41936952f	objects/sha256/bcb08d2e24238cd25c67e190d7420b1759bd09b81c3cb12e153eaea41936952f
round_zip_member	17	certificates/crosscheck_samples.json	28524	c441cce42da95e5d76f06a0769d1529d77708035a2234b67d3b3238beec1664e	objects/sha256/c441cce42da95e5d76f06a0769d1529d77708035a2234b67d3b3238beec1664e
round_zip_member	17	evidence/verify_crosscheck.py	1317	b94ab2f529d1c9b047b3391b1a7a2cf8fdf15590df859652c1c730cd8a76615d	objects/sha256/b94ab2f529d1c9b047b3391b1a7a2cf8fdf15590df859652c1c730cd8a76615d
round_zip_member	17	evidence/run_full_campaign.py	2288	feeceb6dde91e5faf7c62f23e01fb459c2432799ed0b90257be5dd62cc7af2b1	objects/sha256/feeceb6dde91e5faf7c62f23e01fb459c2432799ed0b90257be5dd62cc7af2b1
round_zip_member	17	evidence/scan_u128.cpp	3509	1b320fca9b16e0d30fed843b3e929bccdedd9056a7391c73daf9edf24bd3e7ec	objects/sha256/1b320fca9b16e0d30fed843b3e929bccdedd9056a7391c73daf9edf24bd3e7ec
round_zip_member	17	evidence/row_oracle.cpp	864	3f2522e547df2a951133fe6f694fdbfb9f8b408c4c4e741476346b1a39fee752	objects/sha256/3f2522e547df2a951133fe6f694fdbfb9f8b408c4c4e741476346b1a39fee752
round_zip_member	17	evidence/scan_python_exact.py	1285	424d6506ec601662770e109f289a05d6e8dccf05f7692f99989afb5ce37fa4a5	objects/sha256/424d6506ec601662770e109f289a05d6e8dccf05f7692f99989afb5ce37fa4a5
round_zip_member	17	evidence/verify_receipts.py	2606	6c28b33f2b1e57b26797981a561ad7ef14251eec702e6d2079c52e6eaa6802a8	objects/sha256/6c28b33f2b1e57b26797981a561ad7ef14251eec702e6d2079c52e6eaa6802a8
round_zip_member	17	evidence/scan_u128_chunk.cpp	3739	c58017f7f9ea33897b6922a5f0fa4b7856f9234180e2f9021fd2d597e080db26	objects/sha256/c58017f7f9ea33897b6922a5f0fa4b7856f9234180e2f9021fd2d597e080db26
round_zip_member	17	evidence/verify_small.py	2432	327e3566fd23778a2571143fa76323d1ca6b944558fac6bf7bbbc21090265539	objects/sha256/327e3566fd23778a2571143fa76323d1ca6b944558fac6bf7bbbc21090265539
round_zip_member	17	evidence/probe.py	2154	215ab176de49c59ef7a96ec49f34857c0dcc68fc642767e69885dc90b28eec65	objects/sha256/215ab176de49c59ef7a96ec49f34857c0dcc68fc642767e69885dc90b28eec65
round_zip_member	17	SOURCE_ADOPTION.md	985	c5fdeff6304feaf46b9876e8948447dcd77295b7e921e9b488d8ec8bd20b5953	objects/sha256/c5fdeff6304feaf46b9876e8948447dcd77295b7e921e9b488d8ec8bd20b5953
round_zip_member	17	PROOFS.md	9215	13c8f0506b5f6d1f40af3ccc76352a30585ca716a46787a4d30ad60c75b61c89	objects/sha256/13c8f0506b5f6d1f40af3ccc76352a30585ca716a46787a4d30ad60c75b61c89
round_zip_member	17	PACKAGE_AUDIT.json	509	1c5dda649295a8c13854c5e8c105e2b273cc882c59421bda744f15bf2f9c0e9b	objects/sha256/1c5dda649295a8c13854c5e8c105e2b273cc882c59421bda744f15bf2f9c0e9b
round_zip_member	17	MANIFEST.tsv	11617	55746c6077e5ad035a6fe5af4cc18340d3d2c7ab4f37d5ea4059eb41eddacf47	objects/sha256/55746c6077e5ad035a6fe5af4cc18340d3d2c7ab4f37d5ea4059eb41eddacf47
round_zip_member	18	outputs/independent_rho12.log	142	a75eaae0136fbd62ae12cdbb67485a20cf014895a920c69fa65f1c318e4e3a3e	objects/sha256/a75eaae0136fbd62ae12cdbb67485a20cf014895a920c69fa65f1c318e4e3a3e
round_zip_member	18	outputs/symbolic.log	136	d2eb31fdb8c2a555a85fffeda63286f00072955973a19e4f6b534df3f60e4ca7	objects/sha256/d2eb31fdb8c2a555a85fffeda63286f00072955973a19e4f6b534df3f60e4ca7
round_zip_member	18	outputs/large_layers.stderr	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	objects/sha256/e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
round_zip_member	18	outputs/layers_12_23.log	1322	5ef93f5d26b71e800e086bfdae8e8ec0156e01842ab25294557c57fc26d3261b	objects/sha256/5ef93f5d26b71e800e086bfdae8e8ec0156e01842ab25294557c57fc26d3261b
round_zip_member	18	outputs/layers_25_27.log	2034	956e8b09c86e5b68814b574456a6d3604860ef4256b47555436dd472180a6eb1	objects/sha256/956e8b09c86e5b68814b574456a6d3604860ef4256b47555436dd472180a6eb1
round_zip_member	18	outputs/layer_24.log	115	4c01198a2838e4672b399280a1bc8162cf51f14f9c0eba6226d6f569d6a7d7e2	objects/sha256/4c01198a2838e4672b399280a1bc8162cf51f14f9c0eba6226d6f569d6a7d7e2
round_zip_member	18	outputs/large_layers.done	5	c26de83abdc9496cd1301470918ec39ecca1cf389ef0ae1c6504da1800d1c431	objects/sha256/c26de83abdc9496cd1301470918ec39ecca1cf389ef0ae1c6504da1800d1c431
round_zip_member	18	outputs/receipt_audit.log	141	0eb5c43387a679d30d7ed7cef58996860db30e5bf8ef43dc2029eeb6239b39e3	objects/sha256/0eb5c43387a679d30d7ed7cef58996860db30e5bf8ef43dc2029eeb6239b39e3
round_zip_member	18	outputs/crosscheck.log	63	5c406ac320b5aa4f494240c97fd7ec790c96a371f1eea3e8b467f5d913680153	objects/sha256/5c406ac320b5aa4f494240c97fd7ec790c96a371f1eea3e8b467f5d913680153
round_zip_member	18	outputs/large_layers.stdout	2034	956e8b09c86e5b68814b574456a6d3604860ef4256b47555436dd472180a6eb1	objects/sha256/956e8b09c86e5b68814b574456a6d3604860ef4256b47555436dd472180a6eb1
round_zip_member	18	SHA256SUMS	4116	7f76b3881c02cd88bea81c17a1240987eb66c12e0f2256804362693d9c483927	objects/sha256/7f76b3881c02cd88bea81c17a1240987eb66c12e0f2256804362693d9c483927
round_zip_member	18	replay.sh	502	9f24ba5b4653aaaedfd802fd48d6acd17f582bb4df3db819bb08d96b3dae5e56	objects/sha256/9f24ba5b4653aaaedfd802fd48d6acd17f582bb4df3db819bb08d96b3dae5e56
round_zip_member	18	HANDOFF.md	1314	acacefc55414c2e12b2808810fbf30280445bb1e839c7c28b5632391a0192cf9	objects/sha256/acacefc55414c2e12b2808810fbf30280445bb1e839c7c28b5632391a0192cf9
round_zip_member	18	REPORT.md	4829	f60acf4ce89d31116acf7fdbaa720d0ce8c0bcdcd034076b859356ed153efb19	objects/sha256/f60acf4ce89d31116acf7fdbaa720d0ce8c0bcdcd034076b859356ed153efb19
round_zip_member	18	MANIFEST.tsv	4128	2ffff3e91177837b200a273aea7c7d5db07295b0fca433449f621ad456c504e5	objects/sha256/2ffff3e91177837b200a273aea7c7d5db07295b0fca433449f621ad456c504e5
round_zip_member	18	PACKAGE_AUDIT.json	409	d984a99e6dcb89a838b5cb43ceba844a958eb6cd3ab3a396097bd68187e9bc4c	objects/sha256/d984a99e6dcb89a838b5cb43ceba844a958eb6cd3ab3a396097bd68187e9bc4c
round_zip_member	18	FRONTIER.json	1422	eff61c7d1d5bfa18d2f13680a496a4870535047644bbe5daa0d21df6eff9ad7e	objects/sha256/eff61c7d1d5bfa18d2f13680a496a4870535047644bbe5daa0d21df6eff9ad7e
round_zip_member	18	certificates/independent_rho12.json	142	8321cd0fc3f27f878bd98aebdf5815da4005989260699affec9f0377e9d8b8d6	objects/sha256/8321cd0fc3f27f878bd98aebdf5815da4005989260699affec9f0377e9d8b8d6
round_zip_member	18	certificates/crosscheck_samples.json	22763	57246556d1f0d64d8ec41e5bf6bdb4c0db6c698eef94a815f27d6ee623822bf9	objects/sha256/57246556d1f0d64d8ec41e5bf6bdb4c0db6c698eef94a815f27d6ee623822bf9
round_zip_member	18	certificates/campaign_summary.json	2593	2678a9d15ba774087d9459f30f7f71a7d78165b308d98137d408c5d0acc33ab4	objects/sha256/2678a9d15ba774087d9459f30f7f71a7d78165b308d98137d408c5d0acc33ab4
round_zip_member	18	certificates/symbolic.json	136	a28a4c710685d12113cc404b36e448df8d8f648b7adf3f9fbf673dc6650da321	objects/sha256/a28a4c710685d12113cc404b36e448df8d8f648b7adf3f9fbf673dc6650da321
round_zip_member	18	SOURCE_ADOPTION.md	778	22a4b6b935f636bbba0ac138d8c738fe1c2805a97ea5589aa7b6777aad285181	objects/sha256/22a4b6b935f636bbba0ac138d8c738fe1c2805a97ea5589aa7b6777aad285181
round_zip_member	18	PROOFS.md	7109	863efe6f33926af41fbcee650a7e6005806b79863b27046aa1e06705735af073	objects/sha256/863efe6f33926af41fbcee650a7e6005806b79863b27046aa1e06705735af073
round_zip_member	18	README.md	381	90c3fafd6d12f2bb0d1727c19c3a050080920dc75f8f262e8cf02d5a3ca9d407	objects/sha256/90c3fafd6d12f2bb0d1727c19c3a050080920dc75f8f262e8cf02d5a3ca9d407
round_zip_member	18	full_replay.sh	1018	4c4dee0edd2633ec50a91bebb8f130e22da3ac62745645d1cd6773e9a6f523f2	objects/sha256/4c4dee0edd2633ec50a91bebb8f130e22da3ac62745645d1cd6773e9a6f523f2
round_zip_member	18	sources/ROUND17_PROOFS.md	9215	13c8f0506b5f6d1f40af3ccc76352a30585ca716a46787a4d30ad60c75b61c89	objects/sha256/13c8f0506b5f6d1f40af3ccc76352a30585ca716a46787a4d30ad60c75b61c89
round_zip_member	18	sources/ROUND16.zip.sha256	132	0725e1157c4c5d7b7eb42d1eaf3be046d333673dc1903cdbb8163982c8d965d4	objects/sha256/0725e1157c4c5d7b7eb42d1eaf3be046d333673dc1903cdbb8163982c8d965d4
round_zip_member	18	sources/OVERVIEW-2026-09-22.md.txt	4397	4ad5a387242d834c57d08cebf011ed82507bd5f9bf661589a323f98b480c56c5	objects/sha256/4ad5a387242d834c57d08cebf011ed82507bd5f9bf661589a323f98b480c56c5
round_zip_member	18	sources/ROUND17_REPORT.md	4153	e6c4066969b38f9a44911934df7e08b21ccef5bba0fedd3cbbcd705694979a9a	objects/sha256/e6c4066969b38f9a44911934df7e08b21ccef5bba0fedd3cbbcd705694979a9a
round_zip_member	18	sources/ROUND17_HANDOFF.md	1471	29b1a4c361a10df745fe5a4f4a785006e969741fe102ddd5c2c0856ce435fc2d	objects/sha256/29b1a4c361a10df745fe5a4f4a785006e969741fe102ddd5c2c0856ce435fc2d
round_zip_member	18	sources/ROUND16_REPORT.md	3533	958aa64a67fb5f9ee26bb0c0df04081b1a03ea5b4e2cf97d83c3f6d50ac5fd6e	objects/sha256/958aa64a67fb5f9ee26bb0c0df04081b1a03ea5b4e2cf97d83c3f6d50ac5fd6e
round_zip_member	18	sources/ROUND17.zip.sha256	117	124990b0031891e5033501288656f0c07ff00be3600921cc32ca25ce65583fb9	objects/sha256/124990b0031891e5033501288656f0c07ff00be3600921cc32ca25ce65583fb9
round_zip_member	18	sources/ROUND16_HANDOFF.md	1816	d9b984d20a96a3b6be5c13ef5c18fe137fb027c2078efd407d059c2a8e9dc71b	objects/sha256/d9b984d20a96a3b6be5c13ef5c18fe137fb027c2078efd407d059c2a8e9dc71b
round_zip_member	18	sources/ROUND16_PROOFS.md	10158	6092555c5ec30cc25b7c99a902607ecc26824987fef33c1c63a94c38d725cd1e	objects/sha256/6092555c5ec30cc25b7c99a902607ecc26824987fef33c1c63a94c38d725cd1e
round_zip_member	18	sources/ROUND14_PROOFS.md	8615	69f20e11a2a83e45d01c210c2d7c36a025d7e54e37f7f79d1e21c723565508c3	objects/sha256/69f20e11a2a83e45d01c210c2d7c36a025d7e54e37f7f79d1e21c723565508c3
round_zip_member	18	sources/ROUND17_FRONTIER.json	1958	f83c0211d5108dbbf0ef43f94b396410322492dcf5d7982f4ebcf299b4a4b2b2	objects/sha256/f83c0211d5108dbbf0ef43f94b396410322492dcf5d7982f4ebcf299b4a4b2b2
round_zip_member	18	REPLAY.md	969	ffa2aee9d032ce6d64efac3f2ae5c1b8b30844ae5795e70732fd05495dc0e3a0	objects/sha256/ffa2aee9d032ce6d64efac3f2ae5c1b8b30844ae5795e70732fd05495dc0e3a0
round_zip_member	18	FAILURES.md	1383	f7067c47c2c7a2b8b782000aa6dc4acdb803e93d4c20bed0b1fe0a7267d94ced	objects/sha256/f7067c47c2c7a2b8b782000aa6dc4acdb803e93d4c20bed0b1fe0a7267d94ced
round_zip_member	18	EVIDENCE_LEVELS.md	446	8d3e5e85be49634793aa5005c438c8604d411965de36047a97cf5c1ceaf11b9a	objects/sha256/8d3e5e85be49634793aa5005c438c8604d411965de36047a97cf5c1ceaf11b9a
round_zip_member	18	evidence/verify_crosscheck.py	2056	73bc408931666dc8e51ccede62a806ada05cebfff731357eb965183e8c756031	objects/sha256/73bc408931666dc8e51ccede62a806ada05cebfff731357eb965183e8c756031
round_zip_member	18	evidence/sample_oracle.cpp	568	61297761ed90ec6fd821b99c115495adb791bf964222d75296a996c90d11bcb9	objects/sha256/61297761ed90ec6fd821b99c115495adb791bf964222d75296a996c90d11bcb9
round_zip_member	18	evidence/run_large_layers.sh	746	749ece20722158509e44105bbb8c7979909c1797ecee26a12f9d7856590b2cfd	objects/sha256/749ece20722158509e44105bbb8c7979909c1797ecee26a12f9d7856590b2cfd
